Wiki_ID,genres
9110934,"['Comedy', 'Crime']"
19174305,"['Drama', 'World cinema']"
9551895,"['Drama', 'Adventure', 'Family Film']"
295757,"['Comedy', 'Adventure', 'Action', 'Indie', 'Science Fiction']"
3388805,"['Drama', 'Thriller', 'Action', 'Crime']"
22156971,"['Drama', 'Thriller', 'Horror']"
26180347,"['Drama', 'History']"
2943447,"['World cinema', 'Documentary', 'History']"
1306645,"['Drama', 'Romance Film', 'Crime', 'Indie']"
29437721,"['Drama', 'Romance Film']"
8083590,['Drama']
415156,"['Thriller', 'Adventure', 'Action', 'Crime']"
12232008,"['Drama', 'Thriller', 'Mystery']"
28960280,"['Drama', 'Romance Film', 'Indie']"
21153376,"['Comedy', 'Adventure', 'Family Film']"
18650739,"['Drama', 'Comedy', 'Indie', 'World cinema']"
4865862,"['Drama', 'Comedy', 'Romance Film', 'Family Film', 'Teen']"
3356623,"['Drama', 'Thriller', 'Crime']"
13345131,"['Drama', 'Comedy', 'Thriller', 'Crime', 'World cinema']"
31009222,['Comedy']
12139125,"['Drama', 'Thriller', 'Indie', 'Horror']"
4543239,"['Comedy', 'Romance Film', 'Family Film']"
591310,['Horror']
5106720,"['Indie', 'Horror']"
13001818,"['World cinema', 'Documentary']"
8615612,"['Drama', 'Thriller', 'Mystery']"
18935792,"['Drama', 'Thriller', 'Crime']"
25159111,['Action']
1755731,"['Drama', 'Comedy', 'Romance Film']"
348737,"['Drama', 'Comedy', 'Romance Film', 'Family Film']"
591309,"['Drama', 'Crime', 'Indie']"
25526521,"['Drama', 'Comedy']"
9833167,['Musical']
2421561,"['Thriller', 'Adventure', 'Action', 'Crime']"
1369060,"['Drama', 'Comedy', 'Romance Film', 'Musical', 'Teen']"
16190026,['Family Film']
1091175,"['Comedy', 'Romance Film', 'Science Fiction', 'Musical']"
12235107,"['Drama', 'Comedy', 'Indie']"
1055920,"['Drama', 'Thriller', 'Mystery']"
1983207,"['Drama', 'Romance Film', 'Crime']"
31641920,"['Comedy', 'Thriller', 'Mystery']"
35573740,"['Drama', 'World cinema']"
34710145,"['Drama', 'Comedy']"
6667912,"['Drama', 'Comedy', 'Teen']"
2084045,"['Drama', 'Comedy', 'Indie']"
9339569,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
4886461,"['Indie', 'Documentary']"
27575817,[]
24841297,"['Drama', 'Romance Film', 'Thriller', 'Action', 'Crime']"
3037944,"['Drama', 'Adventure', 'Action']"
13053911,['Horror']
1374201,"['Comedy', 'Romance Film', 'Crime']"
10603823,"['Thriller', 'Crime', 'Horror', 'Mystery']"
3911312,"['Thriller', 'Adventure', 'Action', 'Mystery']"
1514718,"['Comedy', 'Thriller', 'Adventure', 'Action']"
26141258,['Comedy']
9598213,"['Drama', 'Comedy', 'Crime', 'World cinema']"
694405,['Drama']
27872044,"['Drama', 'Thriller', 'Crime']"
1992647,"['Drama', 'Comedy', 'Indie']"
617063,"['Drama', 'Thriller', 'Crime']"
536521,"['Comedy', 'Indie', 'Science Fiction', 'Horror', 'Family Film']"
617066,"['Comedy', 'Adventure', 'Action']"
5791363,"['Drama', 'Thriller', 'Indie', 'Science Fiction']"
12481451,"['Drama', 'Romance Film', 'Indie', 'Documentary']"
3210646,"['Drama', 'Comedy']"
31820610,"['Drama', 'World cinema']"
20152781,"['Drama', 'Comedy', 'Romance Film']"
32287330,"['Drama', 'Romance Film', 'Musical']"
17101981,"['Drama', 'Comedy', 'Romance Film']"
4803289,"['Thriller', 'Adventure', 'Action', 'Crime']"
2198959,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
2310825,"['Thriller', 'Horror', 'Teen']"
10543866,"['Indie', 'Documentary', 'History']"
232711,"['Drama', 'Comedy', 'Science Fiction']"
29038554,"['Drama', 'Crime', 'World cinema']"
25910532,"['Drama', 'Family Film']"
4457586,['World cinema']
1934018,"['Drama', 'Comedy', 'Romance Film']"
1499129,"['Comedy', 'Romance Film', 'Adventure', 'Science Fiction', 'Family Film']"
5983605,"['Drama', 'Comedy']"
12636214,"['Thriller', 'Crime', 'Mystery']"
7675484,"['Drama', 'Indie', 'Documentary']"
1851374,['Drama']
30006,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'Horror']"
5215498,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
29769807,"['Adventure', 'Science Fiction']"
2216309,"['Thriller', 'Mystery']"
7276550,"['Drama', 'Comedy', 'Science Fiction']"
5649438,"['Adventure', 'Family Film']"
12745510,"['Comedy', 'Indie']"
23081594,"['Thriller', 'Crime', 'Indie', 'World cinema', 'Mystery']"
1047463,"['Thriller', 'Adventure', 'Action', 'Crime']"
1475739,['Action']
3477126,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
19468127,"['Drama', 'Crime', 'Indie']"
6803186,"['Drama', 'Comedy', 'Indie']"
29424022,"['Drama', 'Comedy', 'Crime']"
4650848,['Drama']
25244870,"['Drama', 'Thriller', 'Adventure']"
5790223,"['Drama', 'Romance Film', 'Indie']"
692772,"['Drama', 'Comedy', 'Science Fiction']"
2009848,"['Drama', 'Comedy', 'Romance Film']"
11570146,"['Drama', 'Comedy', 'Crime']"
20621597,"['Drama', 'Crime', 'Indie']"
4633684,"['Drama', 'Romance Film', 'Indie', 'Documentary']"
6752032,"['Drama', 'Thriller', 'Crime', 'Mystery']"
4176100,"['Comedy', 'Crime', 'Indie']"
16928777,"['Drama', 'Thriller', 'Mystery']"
2993846,"['Drama', 'Adventure', 'Science Fiction', 'Family Film']"
35571053,"['Drama', 'Thriller', 'Science Fiction']"
8461710,"['Drama', 'Indie']"
20580938,['Drama']
8945459,"['Comedy', 'Indie']"
3824576,"['Comedy', 'Adventure', 'Action', 'Crime']"
2811955,"['Comedy', 'Adventure', 'Family Film']"
9544391,"['Drama', 'Romance Film']"
99304,"['Drama', 'Romance Film', 'Adventure', 'Action', 'History']"
36021172,['Drama']
29958090,['Drama']
8208221,"['Drama', 'Comedy', 'Romance Film']"
15656621,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
35658593,"['Drama', 'Comedy']"
479457,"['Thriller', 'Adventure', 'Action']"
7621504,"['Thriller', 'Horror']"
856716,"['Drama', 'Comedy', 'Romance Film']"
1727946,['Comedy']
5096064,"['Thriller', 'Horror', 'Mystery']"
4155050,"['Drama', 'Comedy', 'Science Fiction']"
14384820,"['Thriller', 'Crime', 'Indie', 'Horror']"
33955271,"['Drama', 'Thriller', 'Adventure']"
14144221,"['Drama', 'Comedy', 'Indie']"
1557016,"['Documentary', 'History']"
4512744,"['Drama', 'Crime', 'Indie']"
23923293,['Documentary']
677389,"['Drama', 'Comedy', 'Romance Film']"
11482407,"['Drama', 'Comedy']"
2759477,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
13212536,['Comedy']
1961084,"['Drama', 'Comedy', 'Romance Film']"
13720693,"['Drama', 'Thriller', 'Adventure']"
3904788,"['Drama', 'Thriller']"
18950569,"['Romance Film', 'Documentary']"
2098557,"['Drama', 'World cinema']"
3374727,"['Drama', 'Crime']"
603557,"['Drama', 'History']"
2193494,"['Drama', 'Comedy', 'Indie', 'Musical']"
24767455,"['Drama', 'Thriller', 'Crime', 'Indie']"
34521164,['Drama']
35825325,"['Drama', 'Romance Film', 'Documentary', 'Musical']"
296252,"['Thriller', 'Adventure', 'Crime', 'Science Fiction']"
2899225,['Comedy']
3083604,"['Comedy', 'Indie', 'Documentary']"
4380331,"['Thriller', 'Adventure', 'Action', 'Crime']"
2028313,"['Indie', 'World cinema', 'Science Fiction']"
36294632,"['Thriller', 'Horror', 'Mystery']"
616786,"['Drama', 'Thriller', 'Crime']"
181229,"['Drama', 'Adventure', 'Action', 'History']"
9264341,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime', 'Indie']"
34604303,"['Drama', 'Comedy']"
30425015,"['Drama', 'Indie', 'World cinema']"
12732451,"['Drama', 'Thriller', 'Crime', 'Mystery']"
29679260,['Comedy']
19848011,"['Drama', 'Comedy']"
770277,"['Drama', 'Romance Film', 'World cinema', 'History']"
30069822,"['Comedy', 'Family Film']"
2305752,"['Drama', 'Comedy']"
16718585,"['Drama', 'Thriller', 'Action', 'Crime']"
20328816,"['Documentary', 'Musical']"
1128240,"['Thriller', 'Indie', 'Horror', 'Teen']"
19361026,['Comedy']
13439139,"['Comedy', 'Romance Film']"
448331,['Drama']
876728,"['Drama', 'Comedy', 'Adventure', 'Family Film', 'Musical']"
74387,"['Drama', 'Romance Film', 'Adventure', 'Action']"
21664269,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
748953,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'World cinema']"
5120552,"['Drama', 'Thriller', 'Crime', 'World cinema', 'Mystery']"
7194623,['Drama']
15080022,['Mystery']
5222282,"['Drama', 'Romance Film', 'Indie', 'Documentary']"
19863109,"['Drama', 'Romance Film', 'Indie']"
10506215,"['Drama', 'Comedy', 'Romance Film']"
1032266,"['Drama', 'Comedy', 'Romance Film']"
6276691,"['Drama', 'Adventure', 'Science Fiction']"
6160153,['Comedy']
17470133,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
8930957,"['Drama', 'Comedy', 'Indie']"
5368180,"['Drama', 'Romance Film', 'World cinema']"
8360654,"['Comedy', 'Romance Film', 'Action', 'Crime']"
433414,"['Comedy', 'Adventure', 'Action', 'Indie', 'Science Fiction', 'Horror']"
26500986,"['World cinema', 'Documentary']"
10999486,"['Drama', 'Romance Film', 'Action', 'Crime', 'World cinema']"
1606601,"['Drama', 'Comedy', 'Romance Film']"
62118,"['Comedy', 'Romance Film']"
901421,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
2421498,"['Drama', 'Indie']"
62117,"['Drama', 'Comedy']"
6819976,"['Drama', 'Adventure', 'Family Film']"
29395410,"['Comedy', 'Action', 'Crime']"
5207496,"['Comedy', 'Romance Film']"
849594,"['Thriller', 'Adventure', 'Action', 'Crime']"
20174145,['Documentary']
2141418,"['Drama', 'Romance Film']"
26855584,"['Drama', 'Comedy', 'Crime', 'Indie']"
90039,"['Comedy', 'Romance Film', 'Indie']"
3142516,"['Drama', 'Comedy', 'Indie', 'World cinema']"
5579814,"['Drama', 'Thriller', 'Action', 'Crime']"
1184167,"['Drama', 'Comedy', 'Thriller']"
29758584,['Documentary']
9024820,"['Drama', 'Comedy', 'World cinema', 'Musical']"
14812001,"['Drama', 'Thriller', 'Crime', 'Indie']"
549902,"['Drama', 'Romance Film', 'Thriller', 'Mystery']"
35061219,['Drama']
21174235,['Comedy']
334874,"['Comedy', 'Family Film']"
2399430,"['Drama', 'Romance Film']"
23015383,"['Thriller', 'World cinema', 'Science Fiction', 'Family Film']"
18329904,['Drama']
631251,"['Drama', 'Thriller', 'Crime']"
1759292,"['Drama', 'Romance Film', 'World cinema']"
31024173,['Drama']
686033,['Drama']
3844882,['Documentary']
1447939,"['Documentary', 'History']"
28352747,"['Drama', 'Comedy', 'Romance Film']"
24117367,"['Comedy', 'Adventure', 'Action', 'World cinema', 'Musical']"
763753,"['Comedy', 'Romance Film']"
35003456,"['Adventure', 'Family Film']"
2400444,"['Drama', 'Comedy', 'Adventure', 'Action', 'Family Film']"
1503907,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Indie']"
31841233,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror', 'History']"
23813973,"['Comedy', 'Romance Film']"
931949,"['Drama', 'Science Fiction']"
3300211,"['Thriller', 'Adventure', 'Action', 'Crime']"
3704027,"['Drama', 'Comedy', 'Romance Film']"
1617626,"['Drama', 'Thriller', 'Adventure', 'Action', 'History']"
1005650,"['Drama', 'Adventure', 'Action', 'Family Film', 'Documentary']"
4185266,"['Thriller', 'Crime', 'Indie', 'World cinema', 'Horror', 'Mystery']"
14794717,"['Comedy', 'Adventure', 'Action']"
9041173,"['Drama', 'Comedy', 'World cinema']"
14280823,"['Comedy', 'Romance Film']"
3137903,"['Drama', 'Comedy', 'Thriller', 'Crime']"
11776754,"['Drama', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Indie']"
6469252,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
963986,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
6061594,"['Drama', 'Thriller', 'Mystery', 'Teen']"
75874,"['Drama', 'Thriller', 'Crime', 'World cinema', 'Mystery', 'History']"
21180,"['Drama', 'Comedy', 'Romance Film', 'Thriller', 'Crime']"
1002717,"['Comedy', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Mystery']"
1665678,"['Drama', 'Comedy', 'Romance Film']"
3887641,"['Thriller', 'Science Fiction', 'Mystery']"
1511805,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'Science Fiction']"
22077153,"['Drama', 'Thriller', 'Crime', 'Indie']"
35866311,"['Drama', 'Documentary']"
1187057,"['Drama', 'Comedy']"
983560,"['Drama', 'World cinema']"
1716921,"['Comedy', 'Indie', 'Science Fiction']"
706990,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'Teen']"
156628,"['Drama', 'Comedy', 'Romance Film']"
14149346,"['Drama', 'Romance Film']"
26093633,"['Thriller', 'Horror']"
2451146,"['Comedy', 'Romance Film']"
29578143,"['World cinema', 'Documentary']"
594295,"['Drama', 'Thriller']"
1947226,"['Comedy', 'Science Fiction', 'Horror', 'Family Film']"
28622004,"['Comedy', 'Science Fiction', 'Family Film']"
4586545,"['World cinema', 'Documentary', 'History']"
9613711,"['Drama', 'Indie', 'World cinema']"
8188696,"['Drama', 'Thriller', 'World cinema', 'Horror']"
657159,"['Adventure', 'Action', 'Indie', 'Science Fiction']"
71473,"['Drama', 'Thriller', 'Mystery']"
9029417,"['Drama', 'Comedy']"
14838516,"['Thriller', 'Adventure', 'Action', 'Crime', 'World cinema', 'Science Fiction']"
4235653,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Mystery']"
4405535,"['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
9293418,['Comedy']
5483227,"['Comedy', 'Thriller', 'Crime']"
4570449,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Musical']"
12160883,"['Drama', 'Thriller', 'Action', 'Crime']"
729979,"['Drama', 'Thriller']"
18618306,"['Drama', 'Thriller', 'Adventure', 'Indie', 'Science Fiction']"
709490,"['Comedy', 'Romance Film', 'Indie']"
10738117,"['Drama', 'Romance Film', 'World cinema', 'History']"
894764,"['Drama', 'Comedy', 'Romance Film']"
4947802,"['Drama', 'Thriller', 'Mystery']"
3107308,"['Comedy', 'Adventure', 'Action', 'Indie']"
2270205,"['Drama', 'Comedy', 'World cinema']"
1852179,"['Comedy', 'Family Film']"
6123488,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'Indie', 'World cinema']"
11762841,"['Comedy', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
99948,"['Comedy', 'Indie', 'Science Fiction']"
689763,"['Science Fiction', 'Horror']"
939561,"['Thriller', 'Crime', 'Horror', 'Mystery']"
10514354,"['Drama', 'World cinema', 'History']"
7969860,"['Drama', 'Romance Film', 'Crime']"
4758386,"['Drama', 'Romance Film', 'Indie', 'World cinema']"
14096888,['Documentary']
509792,"['Drama', 'Romance Film', 'Documentary']"
34356245,['Romance Film']
3492280,"['Drama', 'Comedy', 'Romance Film', 'Teen']"
3226241,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Action']"
9472711,"['Comedy', 'Romance Film']"
15314660,"['Drama', 'Comedy', 'Romance Film', 'Science Fiction', 'Family Film']"
5527808,['Drama']
5429993,"['Drama', 'Romance Film', 'Crime', 'Musical', 'Teen']"
520990,['Comedy']
30481661,"['Comedy', 'Family Film', 'Teen']"
1624525,"['Drama', 'Crime', 'Documentary']"
11496314,"['Drama', 'World cinema']"
5570666,['Documentary']
35615385,"['Drama', 'Comedy']"
9422274,"['Thriller', 'Crime', 'Mystery']"
22984649,"['Drama', 'Comedy', 'Horror']"
27755114,"['Thriller', 'Crime']"
26507345,"['Drama', 'Comedy']"
650922,"['Drama', 'Comedy', 'Science Fiction', 'Family Film']"
1567200,"['Thriller', 'Adventure', 'Action', 'Crime']"
1856550,"['Drama', 'Romance Film', 'Indie']"
724383,"['Documentary', 'History']"
26092506,"['Comedy', 'Horror']"
2122881,"['Drama', 'Adventure']"
31312397,"['Drama', 'Comedy']"
32082586,['Documentary']
34269763,"['Drama', 'Romance Film', 'Adventure']"
8425661,"['Comedy', 'Romance Film', 'Musical']"
1064199,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
1643419,"['Drama', 'Thriller', 'Mystery']"
14344825,"['Drama', 'Musical']"
5276483,"['Drama', 'Comedy', 'Romance Film']"
13180169,['Drama']
6899733,"['Drama', 'Comedy', 'Indie']"
7238599,['Drama']
885876,"['Drama', 'Thriller', 'Adventure', 'Action', 'Musical']"
213416,"['Drama', 'Comedy', 'Adventure', 'Action']"
839705,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
28903466,['Comedy']
22141846,['Drama']
4306582,"['Drama', 'Thriller', 'Crime']"
2378500,"['Drama', 'Documentary', 'Musical']"
4321732,"['Drama', 'Indie', 'World cinema', 'Science Fiction', 'Family Film']"
5337946,"['Drama', 'Romance Film']"
245515,"['Drama', 'Thriller', 'Crime', 'Horror', 'Mystery']"
31701975,"['Drama', 'Comedy', 'Romance Film']"
32029122,"['Drama', 'Comedy']"
1812216,"['Comedy', 'Science Fiction']"
24073089,['Comedy']
35244336,"['Drama', 'Comedy']"
1623363,"['Drama', 'Thriller']"
2502451,"['Drama', 'Thriller', 'Crime']"
12822130,"['Drama', 'Comedy', 'Action', 'Crime']"
11009228,['Documentary']
1337353,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Indie', 'Mystery']"
30306989,"['Drama', 'Romance Film', 'Indie']"
470185,"['Drama', 'Thriller', 'Mystery']"
13169070,"['Drama', 'Documentary']"
1688975,"['Drama', 'World cinema']"
11283824,"['Drama', 'Indie']"
24131841,"['Thriller', 'Horror']"
21253839,"['Comedy', 'Action']"
1290721,"['Comedy', 'Thriller', 'Science Fiction', 'Horror']"
16189113,"['Comedy', 'Indie']"
238004,"['Drama', 'Adventure', 'Crime', 'Science Fiction', 'Family Film', 'Mystery']"
33064104,"['Drama', 'Adventure', 'Action', 'World cinema']"
14291388,"['Drama', 'Thriller', 'Crime', 'Indie', 'World cinema', 'Mystery']"
75222,"['Comedy', 'Adventure', 'Indie', 'Science Fiction']"
30865068,"['Comedy', 'Romance Film', 'Thriller', 'Indie', 'Horror']"
24159059,"['Drama', 'Comedy', 'Romance Film']"
898655,"['Indie', 'World cinema', 'Documentary']"
29892611,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
8468136,"['Thriller', 'Adventure', 'Family Film']"
707808,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
3332886,"['Thriller', 'Crime']"
21639537,"['Drama', 'Comedy']"
30865082,"['Comedy', 'Romance Film', 'Thriller', 'Indie', 'Horror']"
1376802,"['Drama', 'Thriller']"
993226,"['Drama', 'Documentary', 'Musical']"
1139763,"['Drama', 'Romance Film', 'Thriller', 'Indie', 'Horror']"
14562213,"['Thriller', 'World cinema', 'Horror']"
2997971,"['Drama', 'Comedy', 'Romance Film', 'Musical', 'Teen']"
24872588,"['Thriller', 'Horror', 'Mystery', 'Teen']"
18940779,"['Documentary', 'Musical']"
2739013,"['Comedy', 'Romance Film']"
30207145,"['Drama', 'World cinema']"
9331521,"['Drama', 'Thriller', 'Indie', 'Mystery']"
18932671,"['Drama', 'Romance Film', 'Thriller']"
1108697,"['Drama', 'Romance Film', 'Thriller', 'Adventure', 'Crime', 'Indie', 'Mystery']"
1336534,"['Drama', 'Adventure', 'Action', 'Science Fiction']"
3793631,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'Mystery']"
6838264,"['Drama', 'Comedy']"
26281666,"['Comedy', 'World cinema', 'Musical']"
61046,"['Drama', 'Romance Film', 'Adventure', 'Action', 'Indie', 'History']"
16141547,"['Drama', 'Romance Film']"
670407,"['Adventure', 'Science Fiction', 'Family Film', 'Mystery']"
31218128,['Drama']
21754296,"['Drama', 'Thriller', 'Crime', 'Mystery']"
2251745,['Comedy']
27675540,['Comedy']
1392986,"['Comedy', 'Romance Film', 'Indie']"
68501,"['Drama', 'Adventure', 'Action']"
142780,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Family Film']"
4018958,"['Drama', 'Musical']"
23576946,"['Thriller', 'Crime', 'Horror']"
33184524,['Drama']
4343361,['Comedy']
1988806,"['Drama', 'Comedy', 'Romance Film']"
143809,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
6152065,"['Drama', 'Adventure', 'Crime', 'Indie']"
13387836,"['Drama', 'Indie']"
11076424,"['Drama', 'Comedy', 'Adventure', 'Action', 'Crime']"
13439264,"['Comedy', 'Adventure', 'Action', 'Crime']"
1526756,"['Adventure', 'Indie', 'Science Fiction', 'Horror']"
1556135,['Thriller']
26909372,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
5468633,"['Drama', 'Indie']"
2452691,"['Horror', 'Teen']"
1343178,"['Drama', 'Adventure', 'Action', 'Documentary', 'History']"
2275930,"['Comedy', 'Thriller', 'Indie', 'Science Fiction', 'Horror']"
2441439,"['Drama', 'Romance Film', 'Thriller', 'Indie']"
31673401,"['Romance Film', 'Thriller', 'Action', 'World cinema']"
21200382,"['Comedy', 'Teen']"
29412535,"['Drama', 'Indie']"
17075378,['Action']
300972,"['Drama', 'Documentary']"
983869,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
2171715,"['Comedy', 'Science Fiction', 'Family Film']"
30952655,"['Drama', 'Adventure']"
4697464,"['Comedy', 'Adventure', 'Action', 'Crime']"
28785785,"['Thriller', 'Crime', 'World cinema', 'Mystery']"
27070440,"['Comedy', 'Romance Film', 'Indie']"
17008751,"['Drama', 'Romance Film', 'Adventure', 'Documentary']"
535969,"['Comedy', 'Adventure', 'Family Film']"
444267,"['Comedy', 'Romance Film']"
34383775,[]
4913880,"['Drama', 'Romance Film', 'Indie']"
19958360,"['Thriller', 'Horror', 'Mystery']"
7189363,"['Drama', 'Romance Film']"
10660190,"['Comedy', 'Adventure', 'Action', 'World cinema']"
974374,['Comedy']
13229264,"['Drama', 'Comedy', 'Romance Film']"
20195250,"['Comedy', 'Romance Film']"
3985740,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
4069403,"['Drama', 'Indie', 'Mystery']"
321496,"['Comedy', 'Adventure', 'Action', 'Science Fiction']"
20225590,"['Drama', 'Thriller', 'Mystery']"
5638004,"['Adventure', 'Action']"
14811847,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'Indie']"
2586953,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
5332316,"['Thriller', 'Crime', 'World cinema', 'Mystery']"
26670965,['Comedy']
163894,"['Drama', 'Romance Film', 'Crime', 'Indie', 'World cinema', 'Science Fiction']"
12505370,"['Drama', 'Romance Film', 'Adventure', 'Action']"
4584458,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
2793610,"['Drama', 'Comedy', 'Romance Film']"
1194084,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
16007032,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
33322482,['Action']
26273704,"['Documentary', 'History']"
3479886,"['Drama', 'Romance Film', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
33198024,"['Adventure', 'Action', 'World cinema', 'Science Fiction']"
3024248,"['Thriller', 'Horror', 'Teen']"
1145800,['Comedy']
3371045,"['Comedy', 'Romance Film']"
62592,"['Comedy', 'Romance Film']"
560511,"['Comedy', 'Adventure', 'Action']"
5227184,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
12883423,"['Drama', 'Thriller', 'Crime', 'Indie']"
7322866,"['Drama', 'Crime', 'Indie', 'Mystery']"
657809,"['Drama', 'Action', 'Teen']"
164359,"['Drama', 'Documentary', 'Musical']"
30327,"['Thriller', 'Adventure', 'Action', 'Indie', 'Science Fiction']"
2029825,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
3361465,"['Drama', 'Adventure', 'Action', 'Science Fiction']"
1677642,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
5396711,"['Drama', 'Adventure', 'Action']"
650540,"['Comedy', 'Horror']"
171047,"['Drama', 'Romance Film']"
1205454,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
35660011,"['Drama', 'Thriller', 'Science Fiction', 'Horror']"
12757367,['Drama']
25526577,['Comedy']
1128561,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Musical', 'Teen']"
171540,"['Drama', 'Comedy', 'Documentary']"
2486990,"['Comedy', 'Horror', 'Teen']"
14290295,"['Drama', 'Comedy', 'Romance Film']"
12690499,"['Drama', 'World cinema', 'Musical']"
1055466,"['Drama', 'Thriller', 'Crime', 'Mystery']"
1686031,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
1863169,"['Drama', 'Comedy', 'Adventure', 'Family Film']"
1363646,['Drama']
10115335,"['Comedy', 'Indie']"
10086955,"['Drama', 'Romance Film', 'World cinema']"
25001260,"['Adventure', 'Action', 'Science Fiction']"
2069950,"['Romance Film', 'Indie', 'Documentary', 'History']"
26609228,"['Drama', 'Thriller', 'Documentary', 'History']"
2387940,"['Drama', 'Comedy']"
5547674,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
6650131,"['Drama', 'Romance Film', 'Indie']"
594422,"['Drama', 'Documentary']"
3025805,"['Drama', 'Thriller', 'Crime', 'Indie']"
10552268,"['Drama', 'Thriller', 'History']"
26798531,['Comedy']
4316412,"['Drama', 'Thriller', 'Crime']"
14311655,"['Drama', 'Adventure', 'Action', 'Crime']"
3745404,"['Thriller', 'Adventure', 'Action', 'Indie', 'Science Fiction', 'Horror']"
21851051,"['Drama', 'Family Film']"
3675194,"['Drama', 'World cinema']"
939203,"['Drama', 'Comedy', 'Science Fiction', 'Family Film']"
7111027,"['Drama', 'Comedy', 'Romance Film']"
34516980,"['Romance Film', 'Adventure', 'Family Film']"
168554,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
2000074,"['Drama', 'Indie']"
6329365,"['Drama', 'Indie', 'World cinema']"
1354975,"['Drama', 'Thriller']"
15526709,"['Crime', 'Indie', 'Documentary', 'History']"
10965647,"['World cinema', 'Science Fiction', 'Musical']"
4966348,"['Drama', 'Adventure', 'Action', 'Indie']"
721245,"['Documentary', 'History']"
25708664,"['Adventure', 'Family Film', 'Musical']"
1370104,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'World cinema']"
7626259,"['Drama', 'Romance Film', 'Indie', 'Mystery']"
1688153,"['Comedy', 'Crime']"
957359,"['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
7444251,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
19226290,"['Drama', 'Comedy', 'Documentary']"
28327,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
2019000,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
4028549,"['Drama', 'Thriller']"
5712265,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
11901160,"['Drama', 'Family Film']"
3601835,"['Drama', 'Indie', 'Musical', 'Mystery']"
2198086,"['Drama', 'Comedy', 'Romance Film']"
3645663,"['Drama', 'Comedy', 'World cinema']"
9573223,['Comedy']
2294047,"['Comedy', 'Indie']"
16792210,"['Drama', 'Thriller']"
31459960,['Drama']
8634248,"['Romance Film', 'Thriller', 'Adventure', 'Action', 'Crime', 'World cinema', 'Musical']"
2569670,['Drama']
